ShapeId,Type,W,A,d,Ht,h,OD,bf,B,b,ID,tw,tf,t,tnom,tdes,kdes,x,y,eo,xp,yp,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tanAlpha,Qs,Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PB
MC8X21.4,MC,21.4,6.28,8.00,0,0,0,3.45,0,0,0,0.375,0.525,0,0,0,1.19,1.02,0,1.09,0.452,0,61.5,18.2,15.4,3.13,6.58,5.18,2.71,1.02,0,0,0,0.495,70.8,0,7.42,3.87,2.27,1.08,6.03,9.03,3.91,0.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,7.48,0,0
MC8X20,MC,20.0,5.87,8.00,0,0,0,3.03,0,0,0,0.400,0.500,0,0,0,1.13,0.84,0,0.843,0.367,0,54.4,16.4,13.6,3.04,4.42,3.86,2.02,0.867,0,0,0,0.441,47.8,0,6.70,2.99,1.97,0.963,4.93,8.13,3.58,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,7.50,0,0
MC8X18.7,MC,18.7,5.50,8.00,0,0,0,2.98,0,0,0,0.353,0.500,0,0,0,1.13,0.849,0,0.889,0.344,0,52.4,15.6,13.1,3.09,4.15,3.72,1.95,0.868,0,0,0,0.380,45.0,0,6.52,2.83,1.77,0.875,4.93,7.75,3.65,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,7.50,0,0
MC8X8.5,MC,8.50,2.50,8.00,0,0,0,1.87,0,0,0,0.179,0.311,0,0,0,0.813,0.428,0,0.542,0.156,0,23.3,6.95,5.82,3.05,0.624,0.875,0.431,0.5,0,0,0,0.0587,8.21,0,4.42,0.789,0.551,0.285,2.02,3.45,3.24,0.910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,7.69,0,0
MC7X22.7,MC,22.7,6.67,7.00,0,0,0,3.60,0,0,0,0.503,0.500,0,0,0,1.13,1.04,0,1.01,0.477,0,47.4,16.4,13.5,2.67,7.24,5.38,2.83,1.04,0,0,0,0.625,58.3,0,6.78,3.54,2.25,1.10,5.03,8.11,3.53,0.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,6.50,0,0
MC7X19.1,MC,19.1,5.61,7.00,0,0,0,3.45,0,0,0,0.352,0.500,0,0,0,1.13,1.08,0,1.15,0.579,0,43.1,14.5,12.3,2.77,6.06,4.85,2.55,1.04,0,0,0,0.407,49.3,0,6.33,3.08,1.65,0.815,5.03,7.19,3.70,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,6.50,0,0
MC6X18,MC,18.0,5.29,6.00,0,0,0,3.50,0,0,0,0.379,0.475,0,0,0,1.06,1.12,0,1.17,0.644,0,29.7,11.7,9.89,2.37,5.88,4.68,2.47,1.05,0,0,0,0.379,34.6,0,5.39,2.50,1.28,0.682,4.10,5.80,3.46,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20,5.53,0,0
MC6X15.3,MC,15.3,4.49,6.00,0,0,0,3.50,0,0,0,0.340,0.385,0,0,0,0.875,1.05,0,1.16,0.511,0,25.3,9.91,8.44,2.38,4.91,3.85,2.01,1.05,0,0,0,0.223,30.0,0,5.62,2.16,1.21,0.575,3.42,4.95,3.41,0.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20,5.62,0,0
MC6X16.3,MC,16.3,4.79,6.00,0,0,0,3.00,0,0,0,0.375,0.475,0,0,0,1.06,0.927,0,0.93,0.465,0,26,10.4,8.66,2.33,3.77,3.47,1.82,0.887,0,0,0,0.336,22.1,0,4.68,1.88,1.06,0.536,3.44,5.13,3.11,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.53,0,0
MC6X15.1,MC,15.1,4.44,6.00,0,0,0,2.94,0,0,0,0.316,0.475,0,0,0,1.06,0.94,0,0.982,0.543,0,24.9,9.83,8.3,2.37,3.46,3.3,1.73,0.883,0,0,0,0.285,20.5,0,4.54,1.77,0.915,0.457,3.44,4.87,3.18,0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,5.53,0,0
MC6X12,MC,12.0,3.53,6.00,0,0,0,2.50,0,0,0,0.310,0.375,0,0,0,0.875,0.704,0,0.725,0.294,0,18.7,7.47,6.24,2.3,1.85,1.97,1.03,0.724,0,0,0,0.155,11.3,0,4.12,1.13,0.723,0.354,2.31,3.70,2.80,0.740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856,5.63,0,0
MC6X7,MC,7.00,2.09,6.00,0,0,0,1.88,0,0,0,0.179,0.291,0,0,0,0.750,0.501,0,0.583,0.174,0,11.4,4.5,3.81,2.34,0.603,0.865,0.439,0.537,0,0,0,0.0464,4.00,0,3.19,0.519,0.331,0.16,1.41,2.22,2.63,0.830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638,5.71,0,0
MC6X6.5,MC,6.50,1.95,6.00,0,0,0,1.85,0,0,0,0.155,0.291,0,0,0,0.750,0.513,0,0.612,0.191,0,11,4.28,3.66,2.38,0.565,0.836,0.422,0.539,0,0,0,0.0412,3.75,0,3.09,0.487,0.290,0.146,1.41,2.11,2.68,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631,5.71,0,0
MC4X13.8,MC,13.8,4.03,4.00,0,0,0,2.50,0,0,0,0.500,0.500,0,0,0,1.00,0.849,0,0.643,0.508,0,8.85,5.53,4.43,1.48,2.13,2.4,1.29,0.727,0,0,0,0.373,4.84,0,2.37,0.806,0.457,0.227,1.75,2.75,2.23,0.550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851,3.50,0,0
MC3X7.1,MC,7.10,2.11,3.00,0,0,0,1.94,0,0,0,0.312,0.351,0,0,0,0.813,0.653,0,0.574,0.414,0,2.72,2.24,1.81,1.14,0.666,0.998,0.518,0.562,0,0,0,0.0928,0.915,0,1.40,0.258,0.134,0.0659,0.757,1.11,1.76,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,2.65,0,0
L8X8X1-1/8,L,56.9,16.8,8.00,0,0,0,0,0,8.00,0,0,0,1.13,0,0,1.75,2.4,2.4,0,1.05,1.05,98.1,31.6,17.5,2.41,98.1,31.6,17.5,2.41,40.7,1.56,12,7.13,32.5,0,0,0,0,0,0,0,4.29,0.630,1.00,1.00,155,5.26,0.00,5.26,2.66,3.39,2.66,29.5,0,29.5,15.3,12.0,15.3,0,0,0,0
L8X8X1,L,51.0,15.1,8.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,1.63,2.36,2.36,0,0.944,0.944,89.1,28.5,15.8,2.43,89.1,28.5,15.8,2.43,36.8,1.56,11,5.08,23.4,0,0,0,0,0,0,0,4.32,0.630,1.00,1.00,141,5.30,0.00,5.30,2.67,3.34,2.67,26.6,0,26.6,13.8,11.0,13.8,0,0,0,0
L8X8X7/8,L,45.0,13.3,8.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,1.50,2.31,2.31,0,0.831,0.831,79.7,25.3,14,2.45,79.7,25.3,14,2.45,32.7,1.57,10,3.46,16.1,0,0,0,0,0,0,0,4.36,0.630,1.00,1.00,127,5.35,0.00,5.35,2.70,3.27,2.70,23.8,0,23.7,12.1,10.0,12.1,0,0,0,0
L8X8X3/4,L,38.9,11.5,8.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,1.38,2.26,2.26,0,0.719,0.719,69.9,22,12.2,2.46,69.9,22,12.2,2.46,28.5,1.57,8.9,2.21,10.4,0,0,0,0,0,0,0,4.39,0.630,1.00,1.00,111,5.39,0.00,5.39,2.73,3.20,2.73,20.6,0,20.6,10.4,8.92,10.5,0,0,0,0
L8X8X5/8,L,32.7,9.69,8.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,1.25,2.21,2.21,0,0.606,0.606,59.6,18.6,10.3,2.48,59.6,18.6,10.3,2.48,24.2,1.58,7.72,1.30,6.16,0,0,0,0,0,0,0,4.42,0.630,1.00,0.997,95.0,5.44,0.00,5.44,2.75,3.13,2.75,17.5,0,17.5,8.79,7.74,8.80,0,0,0,0
L8X8X9/16,L,29.6,8.77,8.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,1.19,2.19,2.19,0,0.548,0.548,54.2,16.8,9.33,2.49,54.2,16.8,9.33,2.49,21.9,1.58,7.09,0.961,4.55,0,0,0,0,0,0,0,4.43,0.630,1.00,0.959,86.4,5.46,0.00,5.46,2.76,3.10,2.76,15.8,0,15.8,7.93,7.07,7.94,0,0,0,0
L8X8X1/2,L,26.4,7.84,8.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,1.13,2.17,2.17,0,0.49,0.49,48.8,15.1,8.36,2.49,48.8,15.1,8.36,2.49,19.8,1.59,6.44,0.683,3.23,0,0,0,0,0,0,0,4.45,0.630,1.00,0.912,77.9,5.48,0.00,5.48,2.76,3.07,2.76,14.2,0,14.2,7.16,6.45,7.17,0,0,0,0
L8X6X1,L,44.2,13.1,6.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,1.50,1.65,2.65,0,0.819,1.45,80.9,27.3,15.1,2.49,38.8,16.2,8.92,1.72,21.3,1.28,7.6,4.34,16.3,0,0,0,0,0,0,0,3.88,0.00,0.542,1.00,98.4,3.96,1.54,5.25,2.80,2.71,1.54,24.8,63.8,18.7,7.61,7.85,13.8,0,0,0,0
L8X6X7/8,L,39.1,11.5,6.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,1.38,1.6,2.6,0,0.719,1.43,72.4,24.3,13.4,2.5,34.9,14.4,7.94,1.74,18.9,1.28,6.71,2.96,11.3,0,0,0,0,0,0,0,3.92,0.00,0.546,1.00,88.4,4.01,1.51,5.30,2.82,2.65,1.57,22.1,58.4,16.7,6.69,7.13,12.0,0,0,0,0
L8X6X3/4,L,33.8,9.99,6.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,1.25,1.56,2.55,0,0.624,1.34,63.5,21.1,11.7,2.52,30.8,12.5,6.92,1.75,16.6,1.29,5.82,1.90,7.28,0,0,0,0,0,0,0,3.95,0.00,0.550,1.00,77.8,4.05,1.48,5.35,2.84,2.60,1.59,19.2,52.5,14.6,5.84,6.39,10.4,0,0,0,0
L8X6X5/8,L,28.5,8.41,6.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,1.13,1.51,2.5,0,0.526,1.27,54.2,17.9,9.86,2.54,26.4,10.5,5.88,1.77,14.1,1.29,4.91,1.12,4.33,0,0,0,0,0,0,0,3.98,0.00,0.554,0.997,66.5,4.09,1.45,5.39,2.87,2.53,1.62,16.3,45.7,12.3,4.92,5.57,8.71,0,0,0,0
L8X6X9/16,L,25.7,7.61,6.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,1.06,1.49,2.48,0,0.476,1.24,49.4,16.2,8.94,2.55,24.1,9.52,5.34,1.78,12.8,1.3,4.45,0.823,3.20,0,0,0,0,0,0,0,3.99,0.00,0.556,0.959,60.7,4.11,1.44,5.41,2.87,2.51,1.62,14.8,42.0,11.2,4.45,5.11,7.88,0,0,0,0
L8X6X1/2,L,23.0,6.80,6.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,1.00,1.46,2.46,0,0.425,1.2,44.4,14.6,8.01,2.55,21.7,8.52,4.79,1.79,11.5,1.3,3.98,0.584,2.28,0,0,0,0,0,0,0,4.01,0.00,0.557,0.912,54.6,4.14,1.44,5.43,2.89,2.47,1.64,13.2,37.9,10.1,3.98,4.65,7.02,0,0,0,0
L8X6X7/16,L,20.2,5.99,6.00,0,0,0,0,0,8.00,0,0,0,0.438,0,0,0.938,1.44,2.43,0,0.374,1.15,39.3,12.9,7.06,2.56,19.3,7.5,4.23,1.8,10.2,1.31,3.51,0.396,1.55,0,0,0,0,0,0,0,4.02,0.00,0.559,0.850,48.4,4.16,1.42,5.46,2.90,2.44,1.65,11.6,34.1,8.87,3.52,4.18,6.17,0,0,0,0
L8X4X1,L,37.4,11.1,4.00,0,0,0,0,0,8.00,0,0,0,1.00,0,0,1.50,1.04,3.03,0,0.694,2.45,69.7,24.3,14,2.51,11.6,7.73,3.94,1.03,7.83,0.844,3.48,3.68,12.9,0,0,0,0,0,0,0,3.75,0.00,0.247,1.00,73.4,3.17,2.69,4.95,2.27,1.74,0.667,23.2,27.3,14.8,3.45,4.51,11.7,0,0,0,0
L8X4X7/8,L,33.1,9.79,4.00,0,0,0,0,0,8.00,0,0,0,0.875,0,0,1.38,0.997,2.99,0,0.612,2.41,62.6,21.7,12.5,2.53,10.5,6.77,3.51,1.04,6.97,0.846,3.06,2.51,8.89,0,0,0,0,0,0,0,3.78,0.00,0.252,1.00,66.1,3.21,2.66,4.99,2.29,1.70,0.681,20.6,24.9,13.2,3.05,4.11,10.2,0,0,0,0
L8X4X3/4,L,28.7,8.49,4.00,0,0,0,0,0,8.00,0,0,0,0.750,0,0,1.25,0.949,2.94,0,0.531,2.34,55,18.9,10.9,2.55,9.37,5.82,3.07,1.05,6.14,0.85,2.65,1.61,5.75,0,0,0,0,0,0,0,3.80,0.00,0.257,1.00,58.2,3.24,2.61,5.04,2.32,1.65,0.704,17.9,22.3,11.5,2.65,3.72,8.70,0,0,0,0
L8X4X5/8,L,24.2,7.16,4.00,0,0,0,0,0,8.00,0,0,0,0.625,0,0,1.13,0.902,2.89,0,0.448,2.27,47,16.1,9.2,2.56,8.11,4.86,2.62,1.06,5.24,0.856,2.24,0.955,3.42,0,0,0,0,0,0,0,3.83,0.00,0.262,0.997,49.9,3.28,2.57,5.09,2.34,1.61,0.725,15.2,19.4,9.80,2.24,3.27,7.24,0,0,0,0
L8X4X9/16,L,21.9,6.49,4.00,0,0,0,0,0,8.00,0,0,0,0.563,0,0,1.06,0.878,2.86,0,0.406,2.23,42.9,14.6,8.34,2.57,7.44,4.39,2.38,1.07,4.78,0.859,2.03,0.704,2.53,0,0,0,0,0,0,0,3.84,0.00,0.264,0.959,45.6,3.29,2.54,5.12,2.36,1.58,0.736,13.9,17.9,8.90,2.02,3.03,6.51,0,0,0,0
L8X4X1/2,L,19.6,5.80,4.00,0,0,0,0,0,8.00,0,0,0,0.500,0,0,1.00,0.854,2.84,0,0.363,2.2,38.6,13.1,7.48,2.58,6.75,3.91,2.15,1.08,4.32,0.863,1.82,0.501,1.80,0,0,0,0,0,0,0,3.86,0.00,0.266,0.912,41.0,3.31,2.52,5.14,2.37,1.56,0.744,12.4,16.2,7.97,1.82,2.78,5.82,0,0,0,0
L8X4X7/16,L,17.2,5.11,4.00,0,0,0,0,0,8.00,0,0,0,0.438,0,0,0.938,0.829,2.81,0,0.319,2.16,34.2,11.6,6.59,2.59,6.03,3.42,1.9,1.09,3.84,0.867,1.61,0.340,1.22,0,0,0,0,0,0,0,3.87,0.00,0.268,0.850,36.4,3.33,2.50,5.17,2.39,1.53,0.758,11.0,14.6,7.04,1.61,2.51,5.09,0,0,0,0
L7X4X3/4,L,26.2,7.74,4.00,0,0,0,0,0,7.00,0,0,0,0.750,0,0,1.25,1,2.5,0,0.553,1.84,37.8,14.8,8.39,2.21,9,5.6,3.01,1.08,5.63,0.855,2.57,1.47,3.97,0,0,0,0,0,0,0,3.31,0.00,0.324,1.00,41.2,2.95,2.07,4.47,2.20,1.72,0.790,14.0,19.9,9.21,2.56,3.27,7.12,0,0,0,0
L7X4X5/8,L,22.1,6.50,4.00,0,0,0,0,0,7.00,0,0,0,0.625,0,0,1.13,0.958,2.45,0,0.464,1.8,32.4,12.5,7.12,2.23,7.79,4.69,2.56,1.1,4.81,0.86,2.16,0.868,2.37,0,0,0,0,0,0,0,3.34,0.00,0.329,1.00,35.4,2.98,2.03,4.52,2.22,1.68,0.808,11.9,17.5,7.83,2.17,2.87,5.94,0,0,0,0
L7X4X1/2,L,17.9,5.26,4.00,0,0,0,0,0,7.00,0,0,0,0.500,0,0,1.00,0.91,2.4,0,0.376,1.74,26.6,10.2,5.79,2.25,6.48,3.77,2.1,1.11,3.94,0.866,1.76,0.456,1.25,0,0,0,0,0,0,0,3.37,0.00,0.334,0.965,29.1,3.02,1.99,4.57,2.25,1.62,0.834,9.64,14.6,6.36,1.75,2.43,4.75,0,0,0,0
L7X4X7/16,L,15.7,4.63,4.00,0,0,0,0,0,7.00,0,0,0,0.438,0,0,0.938,0.886,2.38,0,0.331,1.71,23.6,9.03,5.11,2.26,5.79,3.31,1.86,1.12,3.5,0.869,1.55,0.310,0.851,0,0,0,0,0,0,0,3.38,0.00,0.337,0.912,25.9,3.04,1.97,4.59,2.26,1.60,0.846,8.51,13.1,5.64,1.55,2.19,4.15,0,0,0,0
L7X4X3/8,L,13.6,4.00,4.00,0,0,0,0,0,7.00,0,0,0,0.375,0,0,0.875,0.861,2.35,0,0.286,1.67,20.5,7.81,4.42,2.27,5.06,2.84,1.61,1.12,3.04,0.873,1.34,0.198,0.544,0,0,0,0,0,0,0,3.40,0.00,0.339,0.840,22.5,3.06,1.95,4.62,2.28,1.57,0.859,7.36,11.5,4.87,1.33,1.94,3.55,0,0,0,0
L6X6X1,L,37.4,11.0,6.00,0,0,0,0,0,6.00,0,0,0,1.00,0,0,1.50,1.86,1.86,0,0.917,0.917,35.4,15.4,8.55,1.79,35.4,15.4,8.55,1.79,14.9,1.17,5.7,3.68,9.24,0,0,0,0,0,0,0,3.18,0.640,1.00,1.00,55.8,3.89,0.00,3.89,1.97,2.63,1.97,14.4,0,14.3,7.57,5.66,7.59,0,0,0,0
L6X6X7/8,L,33.1,9.75,6.00,0,0,0,0,0,6.00,0,0,0,0.875,0,0,1.38,1.81,1.81,0,0.813,0.813,31.9,13.7,7.61,1.81,31.9,13.7,7.61,1.81,13.3,1.17,5.18,2.51,6.41,0,0,0,0,0,0,0,3.21,0.630,1.00,1.00,50.5,3.93,0.00,3.93,1.99,2.56,1.99,12.8,0,12.8,6.67,5.20,6.68,0,0,0,0
L6X6X3/4,L,28.7,8.46,6.00,0,0,0,0,0,6.00,0,0,0,0.750,0,0,1.25,1.77,1.77,0,0.705,0.705,28.1,11.9,6.64,1.82,28.1,11.9,6.64,1.82,11.6,1.17,4.63,1.61,4.17,0,0,0,0,0,0,0,3.24,0.630,1.00,1.00,44.6,3.98,0.00,3.98,2.00,2.50,2.00,11.2,0,11.2,5.78,4.63,5.79,0,0,0,0
L6X6X5/8,L,24.2,7.13,6.00,0,0,0,0,0,6.00,0,0,0,0.625,0,0,1.13,1.72,1.72,0,0.594,0.594,24.1,10.1,5.64,1.84,24.1,10.1,5.64,1.84,9.81,1.17,4.04,0.955,2.50,0,0,0,0,0,0,0,3.28,0.630,1.00,1.00,38.4,4.02,0.00,4.02,2.03,2.43,2.03,9.55,0,9.55,4.83,4.03,4.83,0,0,0,0
L6X6X9/16,L,21.9,6.45,6.00,0,0,0,0,0,6.00,0,0,0,0.563,0,0,1.06,1.7,1.7,0,0.538,0.538,22,9.18,5.12,1.85,22,9.18,5.12,1.85,8.9,1.18,3.73,0.704,1.85,0,0,0,0,0,0,0,3.29,0.630,1.00,1.00,35.1,4.04,0.00,4.04,2.04,2.40,2.04,8.68,0,8.68,4.36,3.70,4.37,0,0,0,0
L6X6X1/2,L,19.6,5.77,6.00,0,0,0,0,0,6.00,0,0,0,0.500,0,0,1.00,1.67,1.67,0,0.481,0.481,19.9,8.22,4.59,1.86,19.9,8.22,4.59,1.86,8.06,1.18,3.4,0.501,1.32,0,0,0,0,0,0,0,3.31,0.630,1.00,1.00,31.8,4.07,0.00,4.07,2.06,2.36,2.06,7.82,0,7.82,3.91,3.41,3.92,0,0,0,0
L6X6X7/16,L,17.2,5.08,6.00,0,0,0,0,0,6.00,0,0,0,0.438,0,0,0.938,1.65,1.65,0,0.423,0.423,17.6,7.25,4.06,1.86,17.6,7.25,4.06,1.86,7.05,1.18,3.05,0.340,0.899,0,0,0,0,0,0,0,3.32,0.630,1.00,0.973,28.1,4.09,0.00,4.09,2.06,2.33,2.06,6.88,0,6.87,3.41,3.02,3.42,0,0,0,0
L6X6X3/8,L,14.9,4.38,6.00,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0.875,1.62,1.62,0,0.365,0.365,15.4,6.27,3.51,1.87,15.4,6.27,3.51,1.87,6.21,1.19,2.69,0.218,0.575,0,0,0,0,0,0,0,3.34,0.630,1.00,0.912,24.6,4.11,0.00,4.11,2.08,2.29,2.08,5.99,0,5.98,2.98,2.71,2.98,0,0,0,0
L6X6X5/16,L,12.4,3.67,6.00,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0.813,1.6,1.6,0,0.306,0.306,13,5.26,2.95,1.88,13,5.26,2.95,1.88,5.2,1.19,2.3,0.129,0.338,0,0,0,0,0,0,0,3.35,0.630,1.00,0.826,20.8,4.13,0.00,4.13,2.09,2.26,2.09,5.03,0,5.03,2.49,2.30,2.49,0,0,0,0
L6X4X7/8,L,27.2,8.00,4.00,0,0,0,0,0,6.00,0,0,0,0.875,0,0,1.38,1.12,2.12,0,0.667,1.43,27.7,12.7,7.13,1.86,9.7,6.26,3.37,1.1,5.82,0.854,2.91,2.03,4.04,0,0,0,0,0,0,0,2.82,0.00,0.421,1.00,31.6,2.67,1.52,3.84,2.00,1.86,0.877,11.8,20.8,8.23,2.91,3.14,6.65,0,0,0,0
L6X4X3/4,L,23.6,6.94,4.00,0,0,0,0,0,6.00,0,0,0,0.750,0,0,1.25,1.07,2.07,0,0.578,1.37,24.5,11.1,6.23,1.88,8.63,5.42,2.95,1.12,5.08,0.856,2.51,1.31,2.64,0,0,0,0,0,0,0,2.85,0.00,0.428,1.00,28.1,2.71,1.48,3.89,2.03,1.80,0.906,10.4,19.0,7.23,2.51,2.83,5.61,0,0,0,0
L6X4X5/8,L,20.0,5.86,4.00,0,0,0,0,0,6.00,0,0,0,0.625,0,0,1.13,1.03,2.03,0,0.488,1.31,21,9.44,5.29,1.89,7.48,4.56,2.52,1.13,4.32,0.859,2.12,0.775,1.59,0,0,0,0,0,0,0,2.88,0.00,0.435,1.00,24.2,2.76,1.45,3.93,2.04,1.75,0.926,8.77,16.7,6.16,2.12,2.46,4.67,0,0,0,0
L6X4X9/16,L,18.1,5.31,4.00,0,0,0,0,0,6.00,0,0,0,0.563,0,0,1.06,1,2,0,0.443,1.28,19.2,8.59,4.81,1.9,6.86,4.13,2.29,1.14,3.93,0.861,1.92,0.572,1.18,0,0,0,0,0,0,0,2.90,0.00,0.438,1.00,22.1,2.78,1.43,3.95,2.06,1.72,0.947,7.96,15.4,5.59,1.91,2.29,4.15,0,0,0,0
L6X4X1/2,L,16.2,4.75,4.00,0,0,0,0,0,6.00,0,0,0,0.500,0,0,1.00,0.981,1.98,0,0.396,1.25,17.3,7.71,4.31,1.91,6.22,3.69,2.06,1.14,3.54,0.864,1.72,0.407,0.843,0,0,0,0,0,0,0,2.91,0.00,0.440,1.00,20.0,2.80,1.41,3.97,2.06,1.70,0.955,7.14,14.1,5.03,1.71,2.09,3.72,0,0,0,0
L6X4X7/16,L,14.3,4.18,4.00,0,0,0,0,0,6.00,0,0,0,0.438,0,0,0.938,0.957,1.95,0,0.348,1.22,15.4,6.81,3.81,1.92,5.56,3.24,1.83,1.15,3.14,0.867,1.51,0.276,0.575,0,0,0,0,0,0,0,2.93,0.00,0.443,0.973,17.8,2.82,1.39,4.00,2.08,1.67,0.970,6.32,12.8,4.45,1.51,1.89,3.25,0,0,0,0
L6X4X3/8,L,12.3,3.61,4.00,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0.875,0.933,1.93,0,0.301,1.19,13.4,5.89,3.3,1.93,4.86,2.79,1.58,1.16,2.73,0.87,1.31,0.177,0.369,0,0,0,0,0,0,0,2.94,0.00,0.446,0.912,15.5,2.84,1.38,4.02,2.09,1.64,0.979,5.45,11.2,3.86,1.31,1.67,2.79,0,0,0,0
L6X4X5/16,L,10.3,3.03,4.00,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0.813,0.908,1.9,0,0.253,1.15,11.4,4.96,2.77,1.94,4.13,2.33,1.34,1.17,2.31,0.874,1.1,0.104,0.217,0,0,0,0,0,0,0,2.96,0.00,0.449,0.826,13.2,2.85,1.36,4.05,2.11,1.60,0.988,4.62,9.70,3.26,1.10,1.44,2.32,0,0,0,0
L6X3-1/2X1/2,L,15.3,4.50,3.50,0,0,0,0,0,6.00,0,0,0,0.500,0,0,1.00,0.829,2.07,0,0.375,1.5,16.6,7.49,4.23,1.92,4.24,2.88,1.59,0.968,2.59,0.756,1.34,0.386,0.779,0,0,0,0,0,0,0,2.88,0.00,0.343,1.00,18.3,2.59,1.69,3.90,1.94,1.46,0.729,7.07,10.8,4.69,1.34,1.78,3.57,0,0,0,0
L6X3-1/2X3/8,L,11.7,3.44,3.50,0,0,0,0,0,6.00,0,0,0,0.375,0,0,0.875,0.781,2.02,0,0.287,1.41,12.9,5.74,3.23,1.93,3.33,2.18,1.22,0.984,2.01,0.763,1.02,0.168,0.341,0,0,0,0,0,0,0,2.90,0.00,0.349,0.912,14.2,2.62,1.65,3.95,1.97,1.40,0.748,5.41,8.61,3.59,1.02,1.43,2.67,0,0,0,0
L6X3-1/2X5/16,L,9.80,2.89,3.50,0,0,0,0,0,6.00,0,0,0,0.313,0,0,0.813,0.756,2,0,0.241,1.38,10.9,4.84,2.72,1.94,2.84,1.82,1.03,0.991,1.7,0.767,0.859,0.0990,0.201,0,0,0,0,0,0,0,2.92,0.00,0.352,0.826,12.0,2.65,1.64,3.97,1.98,1.38,0.764,4.53,7.33,3.02,0.860,1.24,2.23,0,0,0,0
L5X5X7/8,L,27.2,8.00,5.00,0,0,0,0,0,5.00,0,0,0,0.875,0,0,1.38,1.56,1.56,0,0.8,0.8,17.8,9.31,5.16,1.49,17.8,9.31,5.16,1.49,7.6,0.971,3.43,2.07,3.53,0,0,0,0,0,0,0,2.64,0.640,1.00,1.00,28.0,3.23,0.00,3.23,1.64,2.21,1.64,8.68,0,8.68,4.63,3.44,4.64,0,0,0,0
L5X5X3/4,L,23.6,6.98,5.00,0,0,0,0,0,5.00,0,0,0,0.750,0,0,1.25,1.52,1.52,0,0.698,0.698,15.7,8.14,4.52,1.5,15.7,8.14,4.52,1.5,6.55,0.972,3.08,1.33,2.32,0,0,0,0,0,0,0,2.67,0.630,1.00,1.00,24.8,3.27,0.00,3.27,1.65,2.15,1.65,7.58,0,7.58,3.96,3.05,3.97,0,0,0,0
L5X5X5/8,L,20.0,5.90,5.00,0,0,0,0,0,5.00,0,0,0,0.625,0,0,1.13,1.47,1.47,0,0.59,0.59,13.6,6.93,3.85,1.52,13.6,6.93,3.85,1.52,5.62,0.975,2.7,0.792,1.40,0,0,0,0,0,0,0,2.70,0.630,1.00,1.00,21.6,3.31,0.00,3.31,1.68,2.08,1.68,6.52,0,6.52,3.35,2.70,3.35,0,0,0,0
L5X5X1/2,L,16.2,4.79,5.00,0,0,0,0,0,5.00,0,0,0,0.500,0,0,1.00,1.42,1.42,0,0.479,0.479,11.3,5.66,3.15,1.53,11.3,5.66,3.15,1.53,4.64,0.98,2.29,0.417,0.744,0,0,0,0,0,0,0,2.73,0.630,1.00,1.00,18.0,3.36,0.00,3.36,1.70,2.01,1.70,5.36,0,5.36,2.72,2.31,2.72,0,0,0,0
